Report ID,Report Version,Make,Model,Model Year,ADS Equipped?,Automation System Engaged?,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Posted Speed Limit (MPH),Lighting,Crash With,Highest Injury Severity Alleged,SV Pre-Crash Movement,Weather,SV Contact Area,Country,Incident_Year,Incident_Month,Incident_DayOfWeek
842.0,1.0,48.0,83.0,6.0,0.0,0.0,78840,716.0,3.0,4.0,0.0,4.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,11,5
843.0,1.0,48.0,84.0,7.0,0.0,0.0,74340,1010.0,3.0,0.0,0.0,5.0,3.0,10.0,4.0,9.0,0.0,0.0,0.0,2025,11,5
844.0,1.0,48.0,85.0,4.0,0.0,0.0,19860,848.0,8.0,1.0,0.0,4.0,0.0,13.0,1.0,13.0,0.0,31.0,0.0,2025,11,5
845.0,1.0,48.0,86.0,8.0,0.0,0.0,34860,694.0,17.0,0.0,0.0,6.0,0.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,11,5
846.0,1.0,48.0,83.0,4.0,0.0,0.0,60300,1289.0,3.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,31.0,0.0,2025,12,0
847.0,2.0,48.0,83.0,5.0,0.0,0.0,32400,1147.0,47.0,0.0,3.0,4.0,1.0,8.0,1.0,1.0,8.0,32.0,0.0,2025,12,0
848.0,2.0,48.0,86.0,6.0,0.0,0.0,19860,689.0,47.0,4.0,3.0,3.0,1.0,9.0,1.0,5.0,4.0,7.0,0.0,2025,12,0
849.0,1.0,48.0,83.0,6.0,0.0,0.0,35940,193.0,3.0,0.0,0.0,6.0,0.0,10.0,0.0,13.0,10.0,31.0,0.0,2025,12,0
850.0,1.0,48.0,83.0,6.0,0.0,0.0,81420,948.0,3.0,0.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,32.0,0.0,2025,12,0
851.0,1.0,48.0,132.0,7.0,0.0,0.0,85020,616.0,3.0,0.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,12,0
852.0,1.0,48.0,85.0,8.0,0.0,0.0,20220,188.0,3.0,4.0,0.0,5.0,0.0,10.0,0.0,13.0,0.0,19.0,0.0,2025,12,0
853.0,1.0,48.0,86.0,7.0,0.0,0.0,79260,1050.0,47.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
854.0,1.0,48.0,83.0,5.0,0.0,0.0,30360,413.0,3.0,0.0,3.0,6.0,1.0,8.0,2.0,13.0,8.0,31.0,0.0,2025,12,0
855.0,1.0,48.0,86.0,7.0,0.0,0.0,83580,629.0,3.0,0.0,0.0,6.0,3.0,10.0,0.0,13.0,10.0,19.0,0.0,2025,12,0
856.0,1.0,48.0,83.0,8.0,0.0,0.0,11100,330.0,3.0,0.0,0.0,6.0,0.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
857.0,1.0,48.0,86.0,8.0,0.0,0.0,49860,651.0,30.0,0.0,2.0,6.0,3.0,8.0,4.0,13.0,13.0,11.0,0.0,2025,12,0
858.0,1.0,48.0,83.0,4.0,0.0,0.0,16800,839.0,35.0,0.0,0.0,8.0,1.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
859.0,1.0,48.0,86.0,7.0,0.0,0.0,61080,679.0,43.0,0.0,3.0,7.0,3.0,8.0,3.0,13.0,8.0,37.0,0.0,2025,12,0
860.0,1.0,48.0,86.0,8.0,0.0,0.0,29760,623.0,3.0,0.0,0.0,6.0,1.0,12.0,0.0,13.0,0.0,8.0,0.0,2025,12,0
861.0,1.0,48.0,83.0,4.0,0.0,0.0,35160,629.0,3.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,8.0,34.0,0.0,2025,12,0
862.0,1.0,48.0,86.0,7.0,0.0,0.0,45480,1087.0,3.0,0.0,3.0,6.0,1.0,8.0,0.0,13.0,8.0,19.0,0.0,2025,12,0
863.0,1.0,48.0,83.0,7.0,0.0,0.0,15180,1257.0,3.0,0.0,0.0,6.0,1.0,13.0,0.0,13.0,0.0,0.0,0.0,2025,12,0
864.0,1.0,48.0,83.0,7.0,0.0,0.0,68220,944.0,3.0,0.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,12,0
865.0,1.0,48.0,86.0,7.0,0.0,0.0,1800,20.0,30.0,1.0,0.0,4.0,0.0,13.0,1.0,5.0,0.0,31.0,0.0,2025,12,0
866.0,1.0,48.0,132.0,8.0,0.0,0.0,66960,260.0,3.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,22.0,0.0,2025,12,0
867.0,1.0,48.0,86.0,7.0,0.0,0.0,65100,523.0,43.0,4.0,0.0,4.0,3.0,13.0,3.0,9.0,4.0,31.0,0.0,2025,12,0
868.0,1.0,48.0,83.0,6.0,0.0,0.0,30060,46.0,43.0,1.0,0.0,6.0,1.0,10.0,3.0,13.0,0.0,31.0,0.0,2025,12,0
869.0,1.0,48.0,86.0,8.0,0.0,0.0,720,1192.0,3.0,4.0,0.0,4.0,3.0,10.0,3.0,6.0,0.0,31.0,0.0,2025,12,0
870.0,1.0,48.0,84.0,7.0,0.0,0.0,28860,557.0,23.0,4.0,0.0,4.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,12,6
871.0,1.0,48.0,85.0,3.0,0.0,0.0,19440,1018.0,3.0,0.0,3.0,6.0,0.0,9.0,1.0,1.0,8.0,22.0,0.0,2025,12,0
872.0,1.0,48.0,85.0,4.0,0.0,0.0,79920,1063.0,30.0,0.0,0.0,5.0,3.0,10.0,4.0,13.0,0.0,31.0,0.0,2025,12,0
873.0,1.0,48.0,86.0,7.0,0.0,0.0,61140,276.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
874.0,1.0,48.0,86.0,8.0,0.0,0.0,53100,629.0,3.0,0.0,3.0,6.0,2.0,9.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
875.0,1.0,48.0,83.0,8.0,0.0,0.0,54660,356.0,14.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,4.0,31.0,0.0,2025,12,0
876.0,1.0,48.0,86.0,8.0,0.0,0.0,78780,1213.0,3.0,1.0,0.0,6.0,3.0,10.0,3.0,13.0,4.0,31.0,0.0,2025,12,0
877.0,1.0,48.0,83.0,4.0,0.0,0.0,44220,1170.0,15.0,0.0,0.0,8.0,1.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
878.0,1.0,48.0,86.0,6.0,0.0,0.0,4320,563.0,47.0,4.0,0.0,4.0,0.0,10.0,0.0,13.0,0.0,12.0,0.0,2025,12,0
879.0,1.0,48.0,86.0,8.0,0.0,0.0,3300,1182.0,2.0,0.0,0.0,6.0,3.0,10.0,4.0,13.0,0.0,31.0,0.0,2025,12,0
880.0,1.0,48.0,85.0,4.0,0.0,0.0,64800,535.0,3.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
881.0,1.0,48.0,83.0,4.0,0.0,0.0,47280,683.0,8.0,1.0,0.0,3.0,3.0,10.0,4.0,13.0,0.0,31.0,0.0,2025,12,0
882.0,1.0,48.0,86.0,6.0,0.0,0.0,83760,281.0,37.0,0.0,3.0,7.0,0.0,8.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
883.0,1.0,48.0,86.0,8.0,0.0,0.0,38400,28.0,45.0,0.0,3.0,6.0,1.0,10.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
884.0,1.0,48.0,86.0,7.0,0.0,0.0,57720,150.0,9.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,4.0,31.0,0.0,2025,12,0
885.0,1.0,48.0,86.0,8.0,0.0,0.0,6960,177.0,18.0,1.0,3.0,4.0,0.0,10.0,0.0,13.0,8.0,32.0,0.0,2025,12,0
886.0,1.0,48.0,83.0,5.0,0.0,0.0,53280,389.0,4.0,1.0,0.0,4.0,3.0,11.0,4.0,14.0,0.0,31.0,0.0,2025,12,0
887.0,1.0,48.0,86.0,6.0,0.0,0.0,62580,1149.0,33.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
888.0,1.0,48.0,83.0,5.0,0.0,0.0,29040,422.0,3.0,0.0,0.0,6.0,0.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
889.0,1.0,48.0,83.0,5.0,0.0,0.0,65280,134.0,26.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,32.0,0.0,2025,12,0
890.0,1.0,48.0,86.0,8.0,0.0,0.0,14640,44.0,3.0,0.0,0.0,6.0,0.0,8.0,4.0,13.0,0.0,11.0,0.0,2025,12,0
891.0,1.0,48.0,83.0,4.0,0.0,0.0,13920,813.0,34.0,3.0,0.0,4.0,1.0,11.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
892.0,1.0,48.0,86.0,7.0,0.0,0.0,56280,1198.0,3.0,0.0,3.0,6.0,3.0,9.0,0.0,13.0,8.0,25.0,0.0,2025,12,0
893.0,1.0,48.0,86.0,7.0,0.0,0.0,65520,640.0,3.0,0.0,3.0,7.0,3.0,8.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
894.0,1.0,48.0,86.0,7.0,0.0,0.0,1080,254.0,43.0,1.0,0.0,4.0,0.0,13.0,3.0,13.0,0.0,31.0,0.0,2025,12,0
895.0,1.0,48.0,86.0,8.0,0.0,0.0,56220,159.0,3.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,19.0,0.0,2025,12,0
896.0,1.0,48.0,83.0,8.0,0.0,0.0,3660,1243.0,3.0,1.0,0.0,4.0,2.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,12,0
897.0,1.0,48.0,86.0,7.0,0.0,0.0,23100,629.0,3.0,0.0,3.0,6.0,1.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,12,0
898.0,1.0,48.0,83.0,4.0,0.0,0.0,59520,1033.0,31.0,1.0,3.0,4.0,3.0,13.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
899.0,1.0,48.0,86.0,7.0,0.0,0.0,86340,325.0,37.0,3.0,0.0,4.0,1.0,8.0,1.0,13.0,0.0,32.0,0.0,2025,12,0
900.0,1.0,48.0,83.0,8.0,0.0,0.0,63840,717.0,48.0,1.0,3.0,4.0,3.0,10.0,0.0,13.0,4.0,31.0,0.0,2025,1,3
901.0,1.0,48.0,86.0,7.0,0.0,0.0,58080,304.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,0.0,1.0,0.0,2025,1,3
902.0,1.0,48.0,83.0,7.0,0.0,0.0,50700,629.0,3.0,0.0,3.0,6.0,0.0,10.0,0.0,13.0,8.0,31.0,0.0,2025,12,0
903.0,1.0,48.0,86.0,8.0,0.0,0.0,56760,770.0,17.0,0.0,0.0,8.0,3.0,9.0,4.0,13.0,4.0,22.0,0.0,2025,12,0
904.0,1.0,48.0,86.0,9.0,0.0,0.0,900,573.0,3.0,0.0,0.0,6.0,3.0,8.0,4.0,9.0,0.0,22.0,0.0,2025,1,3
905.0,1.0,48.0,83.0,7.0,0.0,0.0,70020,623.0,3.0,0.0,3.0,6.0,3.0,11.0,0.0,13.0,8.0,18.0,0.0,2025,12,0
906.0,1.0,48.0,84.0,8.0,0.0,0.0,83220,532.0,8.0,1.0,0.0,4.0,2.0,11.0,1.0,5.0,0.0,31.0,0.0,2025,1,3
907.0,1.0,48.0,83.0,6.0,0.0,0.0,26520,1164.0,30.0,0.0,0.0,6.0,1.0,0.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
908.0,1.0,48.0,85.0,4.0,0.0,0.0,13920,795.0,15.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
909.0,1.0,48.0,84.0,7.0,0.0,0.0,5760,1018.0,3.0,0.0,0.0,6.0,0.0,8.0,1.0,13.0,0.0,15.0,0.0,2025,1,3
910.0,1.0,48.0,86.0,7.0,0.0,0.0,25620,479.0,3.0,0.0,0.0,6.0,0.0,8.0,0.0,13.0,0.0,11.0,0.0,2025,1,3
911.0,1.0,48.0,83.0,5.0,0.0,0.0,14520,659.0,9.0,0.0,3.0,6.0,1.0,8.0,1.0,13.0,11.0,15.0,0.0,2025,12,0
912.0,1.0,48.0,86.0,8.0,0.0,0.0,80880,442.0,19.0,1.0,0.0,3.0,2.0,13.0,4.0,9.0,4.0,32.0,0.0,2025,1,3
913.0,1.0,48.0,83.0,5.0,0.0,0.0,10740,183.0,13.0,4.0,0.0,4.0,0.0,10.0,0.0,13.0,4.0,31.0,0.0,2025,1,3
914.0,1.0,48.0,83.0,6.0,0.0,0.0,38940,192.0,33.0,1.0,0.0,2.0,0.0,12.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
915.0,1.0,48.0,83.0,8.0,0.0,0.0,4560,192.0,33.0,0.0,0.0,2.0,4.0,8.0,4.0,13.0,0.0,32.0,0.0,2025,1,3
916.0,1.0,48.0,85.0,7.0,0.0,0.0,7080,1293.0,47.0,1.0,0.0,4.0,0.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
917.0,1.0,48.0,85.0,9.0,0.0,0.0,65760,481.0,37.0,4.0,0.0,4.0,3.0,10.0,3.0,13.0,4.0,31.0,0.0,2025,1,3
918.0,1.0,48.0,86.0,7.0,0.0,0.0,62580,627.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,11.0,0.0,2025,1,3
919.0,1.0,48.0,86.0,6.0,0.0,0.0,60000,1079.0,3.0,0.0,0.0,6.0,3.0,10.0,0.0,13.0,4.0,18.0,0.0,2025,1,3
920.0,1.0,48.0,83.0,4.0,0.0,0.0,52380,1190.0,43.0,1.0,0.0,6.0,2.0,14.0,3.0,13.0,0.0,31.0,0.0,2025,1,3
921.0,1.0,48.0,83.0,7.0,0.0,0.0,52740,46.0,43.0,4.0,0.0,4.0,3.0,13.0,3.0,9.0,9.0,0.0,0.0,2025,1,3
922.0,1.0,48.0,86.0,7.0,0.0,0.0,76380,1289.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,11.0,0.0,2025,1,3
923.0,1.0,48.0,84.0,3.0,0.0,0.0,36000,71.0,3.0,0.0,0.0,8.0,1.0,2.0,4.0,13.0,0.0,31.0,0.0,2025,7,6
924.0,1.0,48.0,86.0,7.0,0.0,0.0,56400,1043.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,11.0,0.0,2025,1,3
925.0,1.0,48.0,83.0,8.0,0.0,0.0,54600,752.0,33.0,3.0,3.0,4.0,3.0,8.0,4.0,13.0,4.0,7.0,0.0,2025,1,3
926.0,1.0,48.0,83.0,5.0,0.0,0.0,36900,42.0,9.0,0.0,0.0,6.0,1.0,8.0,1.0,1.0,4.0,15.0,0.0,2025,1,3
927.0,1.0,48.0,83.0,4.0,0.0,0.0,56460,1143.0,3.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,11.0,0.0,2025,1,3
928.0,1.0,48.0,86.0,7.0,0.0,0.0,71520,68.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,23.0,0.0,2025,1,3
929.0,1.0,48.0,83.0,7.0,0.0,0.0,38100,629.0,3.0,0.0,3.0,6.0,1.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,1,3
930.0,1.0,48.0,86.0,8.0,0.0,0.0,33660,523.0,43.0,1.0,0.0,4.0,0.0,13.0,3.0,13.0,0.0,31.0,0.0,2025,1,3
931.0,1.0,48.0,83.0,4.0,0.0,0.0,52020,1012.0,3.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,4.0,31.0,0.0,2025,1,3
932.0,1.0,48.0,83.0,5.0,0.0,0.0,74220,1263.0,18.0,1.0,0.0,3.0,3.0,13.0,4.0,9.0,4.0,11.0,0.0,2025,1,3
933.0,1.0,48.0,83.0,4.0,0.0,0.0,27600,1289.0,3.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,1,3
934.0,1.0,48.0,83.0,8.0,0.0,0.0,29820,578.0,3.0,0.0,0.0,6.0,0.0,8.0,1.0,9.0,0.0,11.0,0.0,2025,1,3
935.0,1.0,48.0,83.0,6.0,0.0,0.0,46020,42.0,9.0,0.0,0.0,6.0,3.0,11.0,0.0,13.0,4.0,15.0,0.0,2025,1,3
936.0,1.0,48.0,86.0,7.0,0.0,0.0,84900,77.0,45.0,0.0,3.0,6.0,1.0,14.0,0.0,13.0,4.0,11.0,0.0,2025,1,3
937.0,1.0,48.0,83.0,6.0,0.0,0.0,12360,92.0,8.0,1.0,0.0,4.0,0.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
938.0,1.0,48.0,86.0,6.0,0.0,0.0,47880,915.0,19.0,4.0,0.0,3.0,3.0,7.0,3.0,9.0,4.0,31.0,0.0,2025,3,5
939.0,1.0,48.0,83.0,7.0,0.0,0.0,42840,769.0,42.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,1,3
940.0,1.0,48.0,83.0,4.0,0.0,0.0,67200,149.0,3.0,0.0,0.0,6.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
941.0,1.0,48.0,86.0,8.0,0.0,0.0,64080,603.0,43.0,0.0,0.0,6.0,3.0,8.0,4.0,13.0,0.0,11.0,0.0,2025,1,3
942.0,1.0,48.0,86.0,7.0,0.0,0.0,78960,885.0,2.0,0.0,0.0,6.0,3.0,11.0,3.0,9.0,0.0,0.0,0.0,2025,1,3
943.0,1.0,48.0,86.0,9.0,0.0,0.0,8460,638.0,47.0,4.0,0.0,4.0,0.0,10.0,1.0,5.0,4.0,15.0,0.0,2025,1,3
944.0,1.0,48.0,83.0,9.0,0.0,0.0,63960,1012.0,3.0,0.0,0.0,6.0,3.0,11.0,0.0,13.0,0.0,34.0,0.0,2025,1,3
945.0,1.0,48.0,83.0,7.0,0.0,0.0,63600,276.0,3.0,0.0,3.0,6.0,3.0,9.0,0.0,13.0,8.0,5.0,0.0,2025,1,3
946.0,1.0,48.0,84.0,8.0,0.0,0.0,65880,463.0,45.0,0.0,0.0,7.0,3.0,3.0,0.0,13.0,0.0,31.0,0.0,2025,1,3
947.0,1.0,48.0,86.0,9.0,0.0,0.0,57180,612.0,45.0,0.0,0.0,7.0,3.0,3.0,0.0,13.0,0.0,18.0,0.0,2025,1,3
948.0,1.0,48.0,86.0,8.0,0.0,0.0,19380,100.0,8.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,8.0,15.0,0.0,2025,1,3
949.0,1.0,48.0,86.0,8.0,0.0,0.0,2640,183.0,13.0,0.0,0.0,4.0,0.0,8.0,4.0,13.0,0.0,34.0,0.0,2025,2,6
950.0,1.0,48.0,83.0,4.0,0.0,0.0,18660,860.0,8.0,0.0,0.0,7.0,0.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
951.0,1.0,48.0,85.0,4.0,0.0,0.0,86340,686.0,22.0,1.0,2.0,6.0,2.0,13.0,1.0,13.0,0.0,31.0,0.0,2025,1,3
952.0,1.0,48.0,85.0,8.0,0.0,0.0,34620,460.0,19.0,0.0,0.0,6.0,1.0,10.0,4.0,13.0,4.0,31.0,0.0,2025,1,3
953.0,1.0,48.0,83.0,4.0,0.0,0.0,15000,885.0,2.0,1.0,0.0,4.0,0.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
954.0,1.0,48.0,83.0,6.0,0.0,0.0,59040,108.0,3.0,4.0,0.0,4.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
955.0,1.0,48.0,86.0,7.0,0.0,0.0,70920,1069.0,19.0,1.0,0.0,4.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
956.0,1.0,48.0,86.0,8.0,0.0,0.0,79980,183.0,13.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,11.0,0.0,2025,2,6
957.0,1.0,48.0,83.0,9.0,0.0,0.0,39780,54.0,3.0,0.0,0.0,6.0,1.0,10.0,0.0,13.0,4.0,31.0,0.0,2025,2,6
958.0,1.0,48.0,83.0,9.0,0.0,0.0,27300,787.0,43.0,0.0,0.0,8.0,1.0,9.0,4.0,13.0,4.0,22.0,0.0,2025,2,6
959.0,1.0,48.0,85.0,4.0,0.0,0.0,50880,1183.0,47.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,8.0,3.0,0.0,2025,2,6
960.0,1.0,48.0,86.0,8.0,0.0,0.0,63480,576.0,43.0,1.0,0.0,6.0,3.0,9.0,3.0,13.0,4.0,22.0,0.0,2025,2,6
961.0,1.0,48.0,86.0,8.0,0.0,0.0,19740,468.0,4.0,0.0,0.0,6.0,1.0,8.0,4.0,13.0,0.0,11.0,0.0,2025,2,6
962.0,1.0,48.0,86.0,9.0,0.0,0.0,57600,412.0,3.0,0.0,0.0,6.0,3.0,8.0,4.0,13.0,0.0,11.0,0.0,2025,2,6
963.0,1.0,48.0,84.0,5.0,0.0,0.0,6360,862.0,3.0,0.0,0.0,6.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
964.0,1.0,48.0,83.0,7.0,0.0,0.0,8460,438.0,3.0,0.0,0.0,6.0,2.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
965.0,1.0,48.0,83.0,4.0,0.0,0.0,81240,1035.0,3.0,1.0,0.0,3.0,3.0,10.0,4.0,13.0,0.0,31.0,0.0,2025,2,6
966.0,1.0,48.0,86.0,7.0,0.0,0.0,52140,396.0,1.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,32.0,0.0,2025,2,6
967.0,1.0,48.0,86.0,6.0,0.0,0.0,46860,24.0,3.0,0.0,3.0,6.0,0.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,2,6
968.0,1.0,48.0,83.0,7.0,0.0,0.0,52140,845.0,3.0,0.0,3.0,6.0,3.0,9.0,0.0,13.0,8.0,3.0,0.0,2025,2,6
969.0,1.0,48.0,83.0,7.0,0.0,0.0,78480,922.0,30.0,4.0,0.0,4.0,3.0,8.0,1.0,13.0,0.0,3.0,0.0,2025,2,6
970.0,1.0,48.0,86.0,7.0,0.0,0.0,16020,538.0,3.0,0.0,3.0,6.0,0.0,10.0,0.0,13.0,8.0,31.0,0.0,2025,2,6
971.0,1.0,48.0,83.0,6.0,0.0,0.0,52020,1028.0,3.0,0.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,11.0,0.0,2025,2,6
972.0,1.0,48.0,86.0,7.0,0.0,0.0,79200,432.0,5.0,4.0,0.0,4.0,3.0,8.0,3.0,13.0,0.0,31.0,0.0,2025,2,6
973.0,1.0,48.0,84.0,7.0,0.0,0.0,82500,126.0,3.0,0.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,15.0,0.0,2025,2,6
974.0,1.0,48.0,83.0,8.0,0.0,0.0,49380,848.0,8.0,1.0,0.0,4.0,3.0,11.0,0.0,13.0,4.0,31.0,0.0,2025,2,6
975.0,1.0,48.0,83.0,9.0,0.0,0.0,52860,126.0,3.0,0.0,0.0,6.0,3.0,10.0,4.0,14.0,0.0,0.0,0.0,2025,2,6
976.0,1.0,48.0,86.0,7.0,0.0,0.0,61920,232.0,3.0,0.0,0.0,6.0,3.0,8.0,3.0,13.0,4.0,4.0,0.0,2025,3,6
977.0,1.0,48.0,86.0,8.0,0.0,0.0,39540,390.0,8.0,0.0,0.0,6.0,3.0,10.0,4.0,13.0,0.0,31.0,0.0,2025,2,6
978.0,1.0,48.0,83.0,8.0,0.0,0.0,21180,629.0,3.0,0.0,0.0,6.0,1.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,3,6
979.0,1.0,48.0,83.0,9.0,0.0,0.0,8220,947.0,43.0,1.0,0.0,6.0,1.0,9.0,3.0,13.0,0.0,22.0,0.0,2025,3,6
980.0,1.0,48.0,83.0,6.0,0.0,0.0,67920,83.0,19.0,0.0,3.0,7.0,3.0,8.0,1.0,13.0,4.0,7.0,0.0,2025,3,6
981.0,1.0,48.0,86.0,7.0,0.0,0.0,61380,462.0,26.0,0.0,0.0,6.0,3.0,3.0,0.0,13.0,4.0,34.0,0.0,2025,3,6
982.0,1.0,48.0,83.0,5.0,0.0,0.0,79680,412.0,3.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,10.0,34.0,0.0,2025,3,6
983.0,1.0,48.0,86.0,7.0,0.0,0.0,75540,292.0,3.0,0.0,3.0,6.0,3.0,13.0,0.0,13.0,11.0,0.0,0.0,2025,3,6
984.0,1.0,48.0,84.0,0.0,0.0,0.0,42780,1222.0,3.0,0.0,0.0,6.0,3.0,2.0,0.0,13.0,0.0,31.0,0.0,2025,2,6
985.0,1.0,48.0,86.0,9.0,0.0,0.0,58140,944.0,3.0,0.0,0.0,6.0,3.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,3,6
986.0,1.0,48.0,86.0,7.0,0.0,0.0,23940,930.0,3.0,0.0,0.0,7.0,0.0,13.0,0.0,13.0,0.0,31.0,0.0,2025,3,6
987.0,1.0,48.0,83.0,6.0,0.0,0.0,80640,270.0,21.0,4.0,0.0,4.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,3,6
988.0,1.0,48.0,86.0,6.0,0.0,0.0,42360,189.0,34.0,1.0,0.0,4.0,2.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,3,6
989.0,1.0,48.0,86.0,8.0,0.0,0.0,82020,1175.0,3.0,0.0,3.0,6.0,3.0,9.0,4.0,13.0,8.0,3.0,0.0,2025,3,6
990.0,1.0,48.0,83.0,4.0,0.0,0.0,86280,1138.0,43.0,1.0,0.0,5.0,3.0,13.0,3.0,13.0,0.0,31.0,0.0,2025,3,6
991.0,1.0,48.0,83.0,7.0,0.0,0.0,68940,158.0,4.0,0.0,0.0,6.0,3.0,8.0,4.0,13.0,0.0,11.0,0.0,2025,3,6
992.0,1.0,48.0,86.0,6.0,0.0,0.0,64920,1289.0,3.0,0.0,3.0,6.0,3.0,8.0,3.0,13.0,8.0,31.0,0.0,2025,3,6
993.0,1.0,48.0,83.0,6.0,0.0,0.0,69120,68.0,3.0,0.0,3.0,6.0,3.0,9.0,0.0,13.0,8.0,3.0,0.0,2025,3,6
994.0,1.0,48.0,86.0,8.0,0.0,0.0,45360,248.0,9.0,0.0,3.0,6.0,3.0,8.0,4.0,13.0,8.0,5.0,0.0,2025,3,6
995.0,1.0,48.0,83.0,9.0,0.0,0.0,71460,959.0,8.0,0.0,0.0,6.0,3.0,10.0,0.0,13.0,0.0,31.0,0.0,2025,3,6
996.0,1.0,48.0,83.0,7.0,0.0,0.0,5580,707.0,43.0,0.0,3.0,8.0,0.0,8.0,3.0,13.0,8.0,31.0,0.0,2025,3,6
997.0,1.0,48.0,86.0,7.0,0.0,0.0,62640,412.0,3.0,0.0,3.0,6.0,3.0,8.0,0.0,13.0,8.0,11.0,0.0,2025,3,6
998.0,1.0,48.0,83.0,6.0,0.0,0.0,27480,110.0,47.0,0.0,0.0,4.0,0.0,8.0,1.0,9.0,4.0,11.0,0.0,2025,3,6
999.0,1.0,48.0,83.0,7.0,0.0,0.0,82440,436.0,3.0,0.0,3.0,6.0,3.0,8.0,1.0,13.0,8.0,31.0,0.0,2025,3,6
1000.0,1.0,48.0,86.0,7.0,0.0,0.0,83400,1173.0,47.0,0.0,0.0,6.0,3.0,10.0,0.0,13.0,10.0,18.0,0.0,2025,3,6
1001.0,1.0,48.0,83.0,6.0,0.0,0.0,17940,926.0,2.0,0.0,0.0,8.0,1.0,11.0,0.0,13.0,0.0,32.0,0.0,2025,3,6
